Expt,site,block,plot_1,plot_2,N,P,K,Treatment,cup_no,pctC,pctN,CN-Samp-Code,TotC.gC,TotC.mgC,TotC.mgg,TotN.gN,TotN.mgN,TotN.mgg,SitexBlockxPlot,ID_indiv_reps,SitexTrt,ID,resp_day_0,cup_wt_g,fresh-soil_wt_g,dry-soil_wt_1_g,dry-soil_wt_2_g,dry-soil_final_wt_g,sample_volume_ml_11-17-12,jar_volume_ml,jar_volume_L,mmol_air_first-draw,mmol_air_second-draw,mmol_air_third-draw,Date_0,Hours_0,Minutes_0,Seconds_0,time-calc-1,time-calc-2,days-since-incub-start_0,seconds-from-midnight_d0,Area_0,ppm_0,mgC-CO2_0,notes_0,Date_1,Hours_1,Minutes_1,Seconds_1,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_1,days-since-incub-start_1,ppm_1,mgC-CO2_1,seconds-elapsed_0-1,hours-elapsed_0-1,days-elapsed_0-1,mgC-CO2-pergsoil-perday_1,mgC-CO2-pergsoil-perday_1_w_NA,notes_1,Date_2,Hours_2,Minutes_2,Seconds_2,time-calc-1,time-calc-2,seconds-from-midnight_d0,Area_2,days-since-incub-start_2,ppm_2,mgC-CO2_2,seconds-elapsed_0-2,hours-elapsed_0-2,days-elapsed_0-1,mgC-CO2-pergsoil-perday_2,mgC-CO2-pergsoil-perday_2_w_NA,notes_2,INCUB_DAYS,NOTES,RESP_C
NutNet,cbgb.nutnet,2,22,,0,0,1,K,238,1.009,0.075,CER-164,0.49988259,499.8825904,10.09,0.037156783,37.15678323,0.75,cbgb.nutnetb2p22,19,cbgb.nutnetK,2,41154,8.967,50.582,49.59581617,49.54237764,49.54237764,40,960,0.96,39.90852708,39.65909878,39.40967049,41379,,,,124,,225,48550.33981,396.4,544.8034934,0.26090766,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,124,,212064.3835,651.7,227,913.2133489,0.434606621,163514.0437,45.42056769,1.892523654,0.001852589,0.001852589,,227,0,0.001852589
NutNet,cbgb.nutnet,2,22,,0,0,1,K,238,1.009,0.075,CER-164,0.49988259,499.8825904,10.09,0.037156783,37.15678323,0.75,cbgb.nutnetb2p22,19,cbgb.nutnetK,2,41154,8.967,50.582,49.59581617,49.54237764,49.54237764,40,960,0.96,39.90852708,39.65909878,39.40967049,41435,,,,,,281,63576.40777,361.3,517.4473883,0.247806757,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,234021.8447,571.7,283,835.611489,0.397675183,170445.4369,47.34595469,1.972748112,0.001533422,0.001533422,,283,0,0.001533422
NutNet,cbgb.nutnet,2,22,,0,0,1,K,238,1.009,0.075,CER-164,0.49988259,499.8825904,10.09,0.037156783,37.15678323,0.75,cbgb.nutnetb2p22,19,cbgb.nutnetK,2,41154,8.967,50.582,49.59581617,49.54237764,49.54237764,40,960,0.96,39.90852708,39.65909878,39.40967049,41532,,,,,,378,56401.07143,394.4,507.9204685,0.243244293,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41534,,,,,,229759.6667,553.6,380,728.0883963,0.346503956,173358.5952,48.15516534,2.006465223,0.001038777,0.001038777,,380,0,0.001038777
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41154,17,11,15,,,0,61875,379.6,495.6523563,0.238605363,,41155,18,34,0,,,153240,1734,1,2322.59631,1.11113813,91365,25.37916667,1.057465278,0.016290814,0.016290814,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.016290814
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41158,,,,43,,4,43651.2766,591.4,752.1270135,0.362071393,,41159,,,,19,,126912.2581,1065,5,1392.920971,0.666378224,83260.98147,23.12805041,0.963668767,0.006234636,0.006234636,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.006234636
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41166,,,,41,,12,35767.02128,327.2,705.3823744,0.339568682,,41167,,,,41,,124836.1702,650.1,13,1493.273953,0.714387438,89069.14894,24.74143026,1.030892928,0.00717852,0.00717852,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.00717852
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41170,,,,41,,16,59585,318.9,674.4858281,0.32469519,,41171,,,,41,,149746.6667,590.5,17,1317.575543,0.63033271,90161.66667,25.04490741,1.043537809,0.005782633,0.005782633,,41172,,,,41,,213194.5455,783.7,18,1736.047157,0.830530981,153609.5455,42.66931818,1.777888258,0.00561736,0.00561736,,18,0,0.00561736
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41176,,,,41,,22,54220.90909,263.5,524.6461949,0.252562899,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,41,,238406.6667,1048,24,1412.928659,0.675949971,184185.7576,51.16271044,2.131779602,0.003921231,0.003921231,,24,0,0.003921231
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41187,,,,115,,33,57388.8806,430.2,576.3139978,0.277435604,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41189,,,,115,,224385.6716,1126,35,1435.620957,0.686806045,166996.791,46.38799751,1.93283323,0.004181665,0.004181665,,35,0,0.004181665
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41195,,,,115,,41,65775.65934,375.4,536.4857107,0.258262401,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,115,,224934.9451,1092,43,1348.001742,0.644888709,159159.2857,44.2109127,1.842121362,0.004143815,0.004143815,,43,0,0.004143815
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41201,,,,115,,47,37998.80597,496.3,608.7499688,0.29305017,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41203,,,,115,,208720.597,1125,49,1373.91156,0.657284055,170721.791,47.42271973,1.975946656,0.003639421,0.003639421,,49,0,0.003639421
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41215,,,,43,,61,48663.58209,409.7,552.9182879,0.266172988,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,115,,217237.2816,831,63,1130.05232,0.540620949,168573.6995,46.82602763,1.951084485,0.002777225,0.002777225,,63,0,0.002777225
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41224,,,,115,,70,52787.03883,398.9,547.3892807,0.263511343,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,236808.7379,797,72,1103.949342,0.528133194,184021.699,51.11713862,2.129880776,0.002453,0.002453,,72,0,0.002453
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41241,,,,67,,87,70485.75949,529.7,756.1018696,0.363984875,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,115,,237470.2136,881.5,89,1275.080047,0.610002717,166984.4541,46.38457058,1.932690441,0.002513226,0.002513226,,89,0,0.002513226
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41262,,,,115,,108,59381.21359,424.1,568.9275282,0.273879782,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,215792.6214,857.8,110,1153.800413,0.551982119,156411.4078,43.44761327,1.81031722,0.003033033,0.003033033,,110,0,0.003033033
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41292,,,,,,138,37606.8932,538.2,740.2246552,0.356341638,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,210344.2718,931.4,140,1270.065478,0.60760373,172737.3786,47.98260518,1.999275216,0.002481313,0.002481313,,140,0,0.002481313
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41323,,,,115,,169,41453.6699,383.4,555.8660822,0.267592046,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,115,,210792.5243,667,171,970.8486584,0.464457365,169338.8544,47.03857066,1.959940444,0.001983141,0.001983141,,171,0,0.001983141
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41379,,,,115,,225,48255.43689,425.1,586.5793304,0.2823773,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,115,,211851.1359,637,227,891.791023,0.426635918,163595.699,45.44324973,1.893468739,0.001504218,0.001504218,,227,0,0.001504218
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41435,,,,,,281,63222.52427,352.2,503.669947,0.242465004,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,233809.5146,538.6,283,785.5736961,0.375821181,170586.9903,47.38527508,1.974386462,0.001333546,0.001333546,,283,0,0.001333546
NutNet,cbgb.nutnet,2,23,,N5,,,N5,229,0.748,0.065,CER-165,0.378856227,378.8562271,7.48,0.032921998,32.92199834,0.65,cbgb.nutnetb2p23,20,cbgb.nutnetN5,5,41154,8.903,51.566,50.68300402,50.64922822,50.64922822,35,965,0.965,40.11638399,39.8669557,39.6175274,41532,,,,,,378,54105.88235,434.7,562.8026692,0.270931296,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41534,,,,,,229560.6667,596.1,380,786.2438424,0.376141781,175454.7843,48.73744009,2.03072667,0.001022904,0.001022904,,380,0,0.001022904
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41154,16,43,45,,,0,60225,373,486.4228779,0.234162323,,41155,18,15,0,,,152100,1657,1,2218.147043,1.061169239,91875,25.52083333,1.063368056,0.015897586,0.015897586,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.015897586
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41158,,,,17,,4,42331.91489,397.8,496.5157116,0.239020979,,41159,,,,41,,125825.1064,1123,5,1470.741983,0.703608066,83493.19149,23.19255319,0.966356383,0.009827328,0.009827328,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.009827328
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41166,,,,15,,12,34455.95745,332.2,717.521243,0.345412292,,41167,,,,15,,124227.6596,655,13,1505.069812,0.720030618,89771.70213,24.93658392,1.03902433,0.007370025,0.007370025,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.007370025
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41170,,,,15,,16,58285,372.2,799.3394238,0.384799287,,41171,,,,15,,149131.3333,627.2,17,1404.213881,0.671780791,90846.33333,25.23509259,1.051462191,0.005579122,0.005579122,,41172,,,,15,,212119.0909,803.6,18,1782.048081,0.852537983,153834.0909,42.73169192,1.780487163,0.005369948,0.005369948,,18,0,0.005369948
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41176,,,,15,,22,53024.31818,374.1,770.7521139,0.371037453,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,15,,237713.3333,1367,24,1848.067112,0.884121716,184689.0152,51.30250421,2.137604342,0.004906446,0.004906446,,24,0,0.004906446
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41187,,,,89,,33,55729.92537,394.6,527.8390523,0.254099929,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41189,,,,89,,223691.0448,1137,35,1449.851229,0.693613857,167961.1194,46.6558665,1.943994438,0.004621503,0.004621503,,35,0,0.004621503
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41195,,,,89,,41,64342.08791,397.4,514.490348,0.247673908,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41197,,,,89,,224160.6593,1150,43,1420.185937,0.679421878,159818.5714,44.39404762,1.849751984,0.004771143,0.004771143,,43,0,0.004771143
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41201,,,,89,,47,36034.25373,503.8,618.1214545,0.297561571,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41203,,,,89,,208045.3731,1193,49,1457.091988,0.697077861,172011.1194,47.7808665,1.990869438,0.004102016,0.004102016,,49,0,0.004102016
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41215,,,,17,,61,47333.50746,393.5,530.405781,0.255335544,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41217,,,,89,,216558.2524,901.3,63,1226.844279,0.586926558,169224.745,47.0068736,1.958619733,0.003460655,0.003460655,,63,0,0.003460655
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41224,,,,89,,70,51346.31068,390.7,535.8236953,0.257943709,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41226,,,,,,236149.9029,807.3,72,1118.524126,0.535105821,184803.5922,51.33433118,2.138930466,0.002648761,0.002648761,,72,0,0.002648761
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41241,,,,41,,87,69197.27848,537.7,767.8786987,0.369654201,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41243,,,,89,,236897.7087,907.5,89,1313.621405,0.628441036,167700.4303,46.58345285,1.940977202,0.002725382,0.002725382,,89,0,0.002725382
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41262,,,,89,,108,58379.70874,381.6,509.8094311,0.245420531,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41264,,,,,,215295.9709,797.2,110,1070.386786,0.512076751,156916.2621,43.58785059,1.816160441,0.003001257,0.003001257,,110,0,0.003001257
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41292,,,,,,138,36255.14563,488,668.8468648,0.321980612,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41294,,,,,,209554.1748,508,140,680.2075787,0.325413665,173299.0291,48.1386192,2.0057758,3.49868E-05,3.49868E-05,,140,0,3.49868E-05
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41323,,,,89,,169,40485.35922,374.7,542.7161427,0.26126171,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41325,,,,89,,210160.1942,671.5,171,977.6318963,0.46770249,169674.835,47.1318986,1.963829108,0.002148807,0.002148807,,171,0,0.002148807
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41379,,,,89,,225,47403.49515,382.6,524.7161572,0.252596578,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41381,,,,89,,211235.0874,579.5,227,807.996211,0.38654819,163831.5922,45.50877562,1.896198984,0.001444008,0.001444008,,227,0,0.001444008
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41435,,,,,,281,62200.19417,340.6,486.1074943,0.234010499,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41437,,,,,,233196.1165,528.4,283,770.154195,0.368444438,170995.9223,47.49886731,1.979119471,0.001388489,0.001388489,,283,0,0.001388489
NutNet,cbgb.nutnet,2,24,,0,0,0,Control,191,0.661,0.057,CER-166,0.323367092,323.367092,6.61,0.027884908,27.88490808,0.57,cbgb.nutnetb2p24,21,cbgb.nutnetControl,1,41154,8.85,49.877,48.92089137,48.92089137,48.92089137,35,965,0.965,40.11638399,39.8669557,39.6175274,41532,,,,,,378,53096.47059,393.3,506.4224431,0.243790046,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41534,,,,,,228985.7778,501,380,656.1124795,0.313886486,175889.3072,48.85814089,2.03575587,0.000703843,0.000703843,,380,0,0.000703843
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41154,17,20,45,,,0,62445,366.1,476.7738778,0.229517327,,41155,18,27,20,,,152840,1427,1,1906.155724,0.91191151,90395,25.10972222,1.046238426,0.01376781,0.01376781,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,1,0,0.01376781
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41158,,,,7,,4,44733.46154,463.4,583.1278057,0.280715748,,41159,,,,31,,127187.0968,1048,5,1370.111365,0.655466029,82453.63524,22.90378757,0.954324482,0.008289076,0.008289076,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,5,0,0.008289076
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41166,,,,5,,12,64220,233.4,477.6571983,0.229942555,,41167,,,,5,,150620,363.5,13,803.3365431,0.384318988,86400,24,1,0.003258676,0.003258676,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,13,0,0.003258676
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41170,,,,53,,16,60185,353.9,756.4722417,0.364163171,,41171,,,,53,,150030.6667,517.8,17,1145.951369,0.54822711,89845.66667,24.95712963,1.039880401,0.003736333,0.003736333,,41172,,,,53,,213690.9091,641.1,18,1406.41239,0.672832565,153505.9091,42.6405303,1.776688763,0.003667266,0.003667266,,18,0,0.003667266
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41176,,,,8,,22,55000,271.8,543.1152648,0.261453846,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41178,,,,53,,238726.6667,710.2,24,952.1456827,0.455509797,183726.6667,51.03518519,2.126466049,0.001926321,0.001926321,,24,0,0.001926321
NutNet,cbgb.nutnet,3,25,,1,1,0,NP,241,0.656,0.06,CER-167,0.310773247,310.7732468,6.56,0.028424382,28.42438232,0.6,cbgb.nutnetb3p25,22,cbgb.nutnetNP,7,41154,8.913,48.384,47.36884349,47.37397054,47.37397054,35,965,0.965,40.11638399,39.8669557,39.6175274,41187,,,,127,,33,58154.55224,370,494.3423203,0.237974716,,,,,,,,,,-41154,,0,,0,0,#DIV/0!,#DIV/0!,,41189,,,,127,,224706.2687,889.7,35,1129.928849,0.54056188,166551.7164,46.26436567,1.927681903,0.003313411,0.003313411,,35,0,0.003313411
